pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	ID
path638	95	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	3.5388661865313896e-6	5.238155107172687e-4	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path796	96	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	3.5748602789840032e-6	5.238155107172687e-4	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1072	12	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST	3.6819449135520864e-6	5.238155107172687e-4	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1411	73	REACTOME_INTERLEUKIN_1_SIGNALING	3.7431885437369386e-6	5.238155107172687e-4	REACTOME_INTERLEUKIN_1_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path971	46	REACTOME_REGULATION_OF_RAS_BY_GAPS	3.754521573934218e-6	5.238155107172687e-4	REACTOME_REGULATION_OF_RAS_BY_GAPS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1410	27	REACTOME_INTERLEUKIN_12_SIGNALING	3.807549598114624e-6	5.238155107172687e-4	REACTOME_INTERLEUKIN_12_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1240	49	REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	3.890860118247376e-6	5.238155107172687e-4	REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path994	2	REACTOME_PROTEIN_REPAIR	3.908484243407986e-6	5.238155107172687e-4	REACTOME_PROTEIN_REPAIR	NA	NA	NA	NA	NA	NA	NA	NA	NA
path169	97	REACTOME_HIV_LIFE_CYCLE	3.921983256223719e-6	5.238155107172687e-4	REACTOME_HIV_LIFE_CYCLE	M4076	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_6256	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in HIV Life Cycle	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_6256
path826	31	REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	3.930228263034808e-6	5.238155107172687e-4	REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path814	65	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	3.943448313394234e-6	5.238155107172687e-4	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	M944	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_24994	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Regulation of mRNA Stability by Proteins that Bind AU-rich Elements	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_24994
path901	71	REACTOME_CLEC7A_DECTIN_1_SIGNALING	3.961892826779697e-6	5.238155107172687e-4	REACTOME_CLEC7A_DECTIN_1_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path250	12	REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	3.99278524573747e-6	5.238155107172687e-4	REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	M1039	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_6820	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in APC/C:Cdc20 mediated degradation of Cyclin B	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_6820
path899	46	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	4.16451419619028e-6	5.238155107172687e-4	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path115	41	REACTOME_REPRODUCTION	4.216668429213463e-6	5.238155107172687e-4	REACTOME_REPRODUCTION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1397	59	REACTOME_SIGNALING_BY_NOTCH4	4.219168042512578e-6	5.238155107172687e-4	REACTOME_SIGNALING_BY_NOTCH4	M594	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118636	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Signaling by NOTCH4	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118636
path64	68	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	4.2208284218014625e-6	5.238155107172687e-4	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	M518	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111119	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Antigen processing-Cross presentation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111119
path1124	52	REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	4.247202377747995e-6	5.238155107172687e-4	REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1174	27	REACTOME_DNA_DAMAGE_BYPASS	4.306699664143729e-6	5.238155107172687e-4	REACTOME_DNA_DAMAGE_BYPASS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1515	10	REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	4.321503798813309e-6	5.238155107172687e-4	REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path596	210	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	4.404119800149868e-6	5.238155107172687e-4	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1099	46	REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	4.418379390483459e-6	5.238155107172687e-4	REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	M895	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_2243	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Assembly of the pre-replicative complex	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_2243
path1602	81	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	4.42951746268609e-6	5.238155107172687e-4	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	M608	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118773	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Signaling by the B Cell Receptor (BCR)	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118773
path904	44	REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	4.468074230002693e-6	5.238155107172687e-4	REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1125	67	REACTOME_MITOTIC_SPINDLE_CHECKPOINT	4.498219283693875e-6	5.238155107172687e-4	REACTOME_MITOTIC_SPINDLE_CHECKPOINT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path439	5	REACTOME_CYP2E1_REACTIONS	4.604244820485947e-6	5.238155107172687e-4	REACTOME_CYP2E1_REACTIONS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path649	8	REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	4.6156754339186e-6	5.238155107172687e-4	REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1435	3	REACTOME_NTRK2_ACTIVATES_RAC1	4.6640581542456755e-6	5.238155107172687e-4	REACTOME_NTRK2_ACTIVATES_RAC1	NA	NA	NA	NA	NA	NA	NA	NA	NA
path504	6	REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA	4.673252275154514e-6	5.238155107172687e-4	REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA	NA	NA	NA	NA	NA	NA	NA	NA	NA
path535	4	REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	4.682541441691617e-6	5.238155107172687e-4	REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	NA	NA	NA	NA	NA	NA	NA	NA	NA
path179	40	REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	4.694194446399034e-6	5.238155107172687e-4	REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	M806	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1853	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Post-translational modification: synthesis of GPI-anchored proteins	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1853
path53	7	REACTOME_FERTILIZATION	4.706118821100161e-6	5.238155107172687e-4	REACTOME_FERTILIZATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path273	15	REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	4.739274150131224e-6	5.238155107172687e-4	REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	M1079	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_8017	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in APC-Cdc20 mediated degradation of Nek2A	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_8017
path1095	21	REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	4.888133627877649e-6	5.350230365441984e-4	REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path2	112	REACTOME_APOPTOSIS	4.924861039612781e-6	5.350230365441984e-4	REACTOME_APOPTOSIS	M15303	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_578	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Apoptosis	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_578
path825	47	REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	5.067681813658763e-6	5.439477877171555e-4	REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path696	67	REACTOME_PCP_CE_PATHWAY	5.1069124140463095e-6	5.439477877171555e-4	REACTOME_PCP_CE_PATHWAY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path931	59	REACTOME_HEDGEHOG_ON_STATE	5.180968995120585e-6	5.439477877171555e-4	REACTOME_HEDGEHOG_ON_STATE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1329	9	REACTOME_NUCLEOTIDE_SALVAGE	5.197455998050288e-6	5.439477877171555e-4	REACTOME_NUCLEOTIDE_SALVAGE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1172	52	REACTOME_CHROMOSOME_MAINTENANCE	5.220987852232602e-6	5.439477877171555e-4	REACTOME_CHROMOSOME_MAINTENANCE	M868	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_22172	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Chromosome Maintenance	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_22172
path1120	41	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	5.265901416239642e-6	5.441667173001155e-4	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	M1080	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_897	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in G2/M DNA damage checkpoint	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_897
path836	9	REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	5.346339728162367e-6	5.468695152202918e-4	REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1127	61	REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	5.378106089608475e-6	5.468695152202918e-4	REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1469	43	REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	5.4884617294274234e-6	5.492242918015262e-4	REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path655	6	REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	5.50083625886184e-6	5.492242918015262e-4	REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path529	60	REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	5.57346445476964e-6	5.492242918015262e-4	REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1578	48	REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	5.574104227287781e-6	5.492242918015262e-4	REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path905	69	REACTOME_HEDGEHOG_OFF_STATE	5.647491470269905e-6	5.52174814655674e-4	REACTOME_HEDGEHOG_OFF_STATE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1472	88	REACTOME_PROTEIN_LOCALIZATION	5.800020377973663e-6	5.627591778581572e-4	REACTOME_PROTEIN_LOCALIZATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path892	33	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	5.916037874657182e-6	5.696674133150172e-4	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path534	31	REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	5.963128168636395e-6	5.698845272209313e-4	REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1244	23	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX	6.070986930146508e-6	5.749525601480258e-4	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1027	72	REACTOME_NUCLEOTIDE_EXCISION_REPAIR	6.205182602592619e-6	5.749525601480258e-4	REACTOME_NUCLEOTIDE_EXCISION_REPAIR	M7927	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1826	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Nucleotide Excision Repair	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1826
path1014	80	REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	6.290687254017745e-6	5.749525601480258e-4	REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	NA	NA	NA	NA	NA	NA	NA	NA	NA
path153	116	REACTOME_SIGNALING_BY_NOTCH	6.29851992512332e-6	5.749525601480258e-4	REACTOME_SIGNALING_BY_NOTCH	M10189	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_299	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Signaling by NOTCH	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_299
path924	8	REACTOME_RHO_GTPASES_ACTIVATE_KTN1	6.3408483620217105e-6	5.749525601480258e-4	REACTOME_RHO_GTPASES_ACTIVATE_KTN1	NA	NA	NA	NA	NA	NA	NA	NA	NA
path869	128	REACTOME_PROGRAMMED_CELL_DEATH	6.36164751254987e-6	5.749525601480258e-4	REACTOME_PROGRAMMED_CELL_DEATH	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1317	21	REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	6.385958865576993e-6	5.749525601480258e-4	REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path234	33	REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	6.466188039376149e-6	5.749525601480258e-4	REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	M109	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_6354	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Viral Messenger RNA Synthesis	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_6354
path569	23	REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	6.475390212369907e-6	5.749525601480258e-4	REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path914	13	REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	6.5378489715103714e-6	5.749525601480258e-4	REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1001	8	REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	6.594707991637585e-6	5.749525601480258e-4	REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1265	3	REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION	6.610343549987532e-6	5.749525601480258e-4	REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path932	98	REACTOME_REGULATION_OF_TP53_ACTIVITY	6.627686901008021e-6	5.749525601480258e-4	REACTOME_REGULATION_OF_TP53_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path645	4	REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS	6.649438661318771e-6	5.749525601480258e-4	REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1583	96	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	6.799898465994187e-6	5.839895493058937e-4	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path801	34	REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	6.9988601839190715e-6	5.878502784013312e-4	REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1123	44	REACTOME_STABILIZATION_OF_P53	7.033002525805297e-6	5.878502784013312e-4	REACTOME_STABILIZATION_OF_P53	NA	NA	NA	NA	NA	NA	NA	NA	NA
path995	44	REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	7.039941389384131e-6	5.878502784013312e-4	REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path979	254	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	7.090464236805073e-6	5.878502784013312e-4	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path35	39	REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	7.095357313595451e-6	5.878502784013312e-4	REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path66	38	REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	7.1223463060917434e-6	5.878502784013312e-4	REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	M510	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111056	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Cross-presentation of soluble exogenous antigens (endosomes)	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111056
path1168	660	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	7.269886869633219e-6	5.923865563273137e-4	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path723	16	REACTOME_TIGHT_JUNCTION_INTERACTIONS	7.270519267085205e-6	5.923865563273137e-4	REACTOME_TIGHT_JUNCTION_INTERACTIONS	M17967	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19373	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Tight junction interactions	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19373
path1577	76	REACTOME_CYTOPROTECTION_BY_HMOX1	7.4607285069239845e-6	6.031260031104854e-4	REACTOME_CYTOPROTECTION_BY_HMOX1	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1448	124	REACTOME_INTERFERON_SIGNALING	7.497229014187032e-6	6.031260031104854e-4	REACTOME_INTERFERON_SIGNALING	M983	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25229	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Interferon Signaling	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25229
path1280	71	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	7.64289593633534e-6	6.109774545361658e-4	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	NA	NA	NA	NA	NA	NA	NA	NA	NA
path811	42	REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	7.698947440418562e-6	6.11611629676335e-4	REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1039	44	REACTOME_DUAL_INCISION_IN_TC_NER	7.796555641975733e-6	6.145219146280495e-4	REACTOME_DUAL_INCISION_IN_TC_NER	NA	NA	NA	NA	NA	NA	NA	NA	NA
path418	4	REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS	7.832276788561239e-6	6.145219146280495e-4	REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1154	48	REACTOME_TRNA_PROCESSING	7.986846619653348e-6	6.228050173242603e-4	REACTOME_TRNA_PROCESSING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1085	88	REACTOME_PTEN_REGULATION	8.038285985133888e-6	6.229941492676208e-4	REACTOME_PTEN_REGULATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1312	53	REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	8.284618373886395e-6	6.313526780814748e-4	REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path120	9	REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	8.312946612235183e-6	6.313526780814748e-4	REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	M643	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_120829	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Acyl chain remodelling of PC	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_120829
path1030	699	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	8.381972266084921e-6	6.313526780814748e-4	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	M19806	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_22161	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Post-translational protein modification	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_22161
path1006	149	REACTOME_DEUBIQUITINATION	8.423788782186486e-6	6.313526780814748e-4	REACTOME_DEUBIQUITINATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path221	30	REACTOME_HIV_TRANSCRIPTION_ELONGATION	8.434039621327984e-6	6.313526780814748e-4	REACTOME_HIV_TRANSCRIPTION_ELONGATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path873	86	REACTOME_SIGNALING_BY_HEDGEHOG	8.444162565151276e-6	6.313526780814748e-4	REACTOME_SIGNALING_BY_HEDGEHOG	NA	NA	NA	NA	NA	NA	NA	NA	NA
path493	8	REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	8.832182803710852e-6	6.476758332190917e-4	REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path451	4	REACTOME_SYNTHESIS_OF_LIPOXINS_LX	8.850066023128101e-6	6.476758332190917e-4	REACTOME_SYNTHESIS_OF_LIPOXINS_LX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path135	23	REACTOME_INOSITOL_PHOSPHATE_METABOLISM	8.864960434382686e-6	6.476758332190917e-4	REACTOME_INOSITOL_PHOSPHATE_METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path233	31	REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	8.866303185914432e-6	6.476758332190917e-4	REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1143	5	REACTOME_PENTOSE_PHOSPHATE_PATHWAY	8.930780639462031e-6	6.482063185459652e-4	REACTOME_PENTOSE_PHOSPHATE_PATHWAY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path856	16	REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	8.975560222164077e-6	6.482063185459652e-4	REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	NA	NA	NA	NA	NA	NA	NA	NA	NA
