pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	ID
path606	112	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.013025476965491908	1	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	M12289	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_14819	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Peptide ligand-binding receptors	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_14819
path448	5	REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET	0.013235098527198683	1	REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET	NA	NA	NA	NA	NA	NA	NA	NA	NA
path450	7	REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX	0.013343421469523923	1	REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path412	43	REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.013493910738332506	1	REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	M19832	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13720	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Cell death signalling via NRAGE, NRIF and NADE	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13720
path806	26	REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.013494973879441565	1	REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	M15195	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_21328	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in MAPK targets/ Nuclear events mediated by MAP kinases	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_21328
path173	9	REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION	0.013577729384694148	1	REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path457	8	REACTOME_HYALURONAN_METABOLISM	0.014569333455408954	1	REACTOME_HYALURONAN_METABOLISM	M666	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_121083	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Hyaluronan metabolism	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_121083
path518	11	REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.014730629167612148	1	REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	M93	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15309	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Acetylcholine Neurotransmitter Release Cycle	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15309
path1421	6	REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS	0.014942491166290883	1	REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path571	7	REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER	0.014971507377712637	1	REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER	NA	NA	NA	NA	NA	NA	NA	NA	NA
path527	24	REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	0.015273465830258598	1	REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1209	3	REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA	0.015389616492120135	1	REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1212	3	REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA	0.015486743332111943	1	REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA	NA	NA	NA	NA	NA	NA	NA	NA	NA
path283	12	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.015492128768333023	1	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	M13015	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15418	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Norepinephrine Neurotransmitter Release Cycle	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15418
path743	5	REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS	0.015917432071422218	1	REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1569	13	REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS	0.0160206425725861	1	REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path870	22	REACTOME_REGULATION_OF_TNFR1_SIGNALING	0.016356002701278516	1	REACTOME_REGULATION_OF_TNFR1_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path364	6	REACTOME_NICOTINAMIDE_SALVAGING	0.016679544885035067	1	REACTOME_NICOTINAMIDE_SALVAGING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path316	7	REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	0.016828616957556563	1	REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	M1087	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_9413	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in FGFR2c ligand binding and activation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_9413
path507	37	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.01713590779273486	1	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	NA	NA	NA	NA	NA	NA	NA	NA	NA
path420	8	REACTOME_THYROXINE_BIOSYNTHESIS	0.01740273108391403	1	REACTOME_THYROXINE_BIOSYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1125	67	REACTOME_MITOTIC_SPINDLE_CHECKPOINT	0.017407399408404297	1	REACTOME_MITOTIC_SPINDLE_CHECKPOINT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path258	5	REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION	0.017424966099012586	1	REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1263	10	REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS	0.01756668652912554	1	REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1054	2	REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION	0.018154205670773946	1	REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path15	4	REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS	0.018224993934379128	1	REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1353	11	REACTOME_METABOLISM_OF_COFACTORS	0.01838674288612575	1	REACTOME_METABOLISM_OF_COFACTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path449	5	REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS	0.01864338745528384	1	REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1248	64	REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	0.018708144946508895	1	REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path370	45	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	0.018845102813290233	1	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	M152	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12433	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Nuclear Events (kinase and transcription factor activation)	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12433
path502	7	REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES	0.01917417231991649	1	REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1161	3	REACTOME_PYRIMIDINE_SALVAGE	0.01994172741417763	1	REACTOME_PYRIMIDINE_SALVAGE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path134	3	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE	0.020060379742336924	1	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path345	164	REACTOME_RHO_GTPASE_EFFECTORS	0.020193334797399234	1	REACTOME_RHO_GTPASE_EFFECTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path455	4	REACTOME_UBIQUINOL_BIOSYNTHESIS	0.020261821135616472	1	REACTOME_UBIQUINOL_BIOSYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1174	27	REACTOME_DNA_DAMAGE_BYPASS	0.020472862121188266	1	REACTOME_DNA_DAMAGE_BYPASS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path310	7	REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION	0.020556782572737933	1	REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path294	5	REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL	0.02126826551480365	1	REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL	NA	NA	NA	NA	NA	NA	NA	NA	NA
path803	6	REACTOME_INTERLEUKIN_1_PROCESSING	0.021433247455679028	1	REACTOME_INTERLEUKIN_1_PROCESSING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path199	15	REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS	0.02144693953420566	1	REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1407	5	REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS	0.021895173580914095	1	REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path818	33	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	0.02194458826470042	1	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path809	9	REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.022134015649223338	1	REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path926	5	REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION	0.02277241958596123	1	REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path501	66	REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	0.022954735894633253	1	REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path652	15	REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	0.023111212597679898	1	REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1457	8	REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10	0.023125815801470617	1	REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1329	9	REACTOME_NUCLEOTIDE_SALVAGE	0.023219341919564408	1	REACTOME_NUCLEOTIDE_SALVAGE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1600	76	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.023592151067162684	1	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	M941	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_24970	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Factors involved in megakaryocyte development and platelet production	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_24970
path68	2	REACTOME_METHIONINE_SALVAGE_PATHWAY	0.02373114334107821	1	REACTOME_METHIONINE_SALVAGE_PATHWAY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path514	49	REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	0.024106770189406063	1	REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path79	428	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.024329259806757805	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	M1058	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_75774	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Adaptive Immune System	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_75774
path1176	13	REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	0.0243567172488143	1	REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1501	14	REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	0.024570337522091455	1	REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path934	10	REACTOME_ACTIVATION_OF_SMO	0.02462310804333818	1	REACTOME_ACTIVATION_OF_SMO	NA	NA	NA	NA	NA	NA	NA	NA	NA
path666	7	REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.02548115761369068	1	REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	M10620	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_18352	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Eicosanoid ligand-binding receptors	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_18352
path897	6	REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID	0.025779538189735392	1	REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID	NA	NA	NA	NA	NA	NA	NA	NA	NA
path418	4	REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS	0.02581843226844888	1	REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path848	9	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.02622898256742928	1	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path511	21	REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	0.026375307557498593	1	REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path736	5	REACTOME_SODIUM_CALCIUM_EXCHANGERS	0.026572656194474648	1	REACTOME_SODIUM_CALCIUM_EXCHANGERS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path9	8	REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	0.02686150156767582	1	REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1404	5	REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3	0.02697949788033634	1	REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3	NA	NA	NA	NA	NA	NA	NA	NA	NA
path444	17	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.027297910282434043	1	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	M12627	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15293	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Dopamine Neurotransmitter Release Cycle	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15293
path1334	6	REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM	0.02743112820000459	1	REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path462	6	REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	0.02751500281150511	1	REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	M660	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_120996	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Hyaluronan uptake and degradation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_120996
path25	6	REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB	0.027532822899184236	1	REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB	NA	NA	NA	NA	NA	NA	NA	NA	NA
path774	6	REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE	0.027532822899184236	1	REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path290	17	REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	0.027702366033704004	1	REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path255	13	REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE	0.02785593006326479	1	REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1101	105	REACTOME_MITOTIC_PROMETAPHASE	0.028720007503007818	1	REACTOME_MITOTIC_PROMETAPHASE	M4217	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_682	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Mitotic Prometaphase	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_682
path1126	166	REACTOME_CELL_CYCLE_CHECKPOINTS	0.029056885322688176	1	REACTOME_CELL_CYCLE_CHECKPOINTS	M16647	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1538	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Cell Cycle Checkpoints	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1538
path387	11	REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS	0.02930941166025742	1	REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1000	23	REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	0.029473012623766087	1	REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	NA	NA	NA	NA	NA	NA	NA	NA	NA
path968	23	REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	0.029780140262041243	1	REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path950	12	REACTOME_SHC_MEDIATED_CASCADE_FGFR3	0.030337085721832413	1	REACTOME_SHC_MEDIATED_CASCADE_FGFR3	NA	NA	NA	NA	NA	NA	NA	NA	NA
path982	77	REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	0.030404218488406267	1	REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1026	16	REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER	0.030593952958416742	1	REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER	NA	NA	NA	NA	NA	NA	NA	NA	NA
path266	5	REACTOME_PHOSPHORYLATION_OF_EMI1	0.030880442673996946	1	REACTOME_PHOSPHORYLATION_OF_EMI1	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1120	41	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.031199708963238943	1	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	M1080	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_897	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in G2/M DNA damage checkpoint	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_897
path580	22	REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	0.03149729855518283	1	REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path340	8	REACTOME_GLUCOCORTICOID_BIOSYNTHESIS	0.03161776190710151	1	REACTOME_GLUCOCORTICOID_BIOSYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1118	286	REACTOME_CELL_CYCLE_MITOTIC	0.03223196737035322	1	REACTOME_CELL_CYCLE_MITOTIC	M5336	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_152	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Cell Cycle, Mitotic	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_152
path192	360	REACTOME_CELL_CYCLE	0.03223203011924937	1	REACTOME_CELL_CYCLE	M543	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_115566	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Cell Cycle	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_115566
path1274	27	REACTOME_MET_PROMOTES_CELL_MOTILITY	0.03226471582654875	1	REACTOME_MET_PROMOTES_CELL_MOTILITY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1221	9	REACTOME_REGULATION_OF_IFNG_SIGNALING	0.03313157915232576	1	REACTOME_REGULATION_OF_IFNG_SIGNALING	M942	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_24980	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Regulation of IFNG signaling	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_24980
path1028	52	REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	0.03353740422001096	1	REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	NA	NA	NA	NA	NA	NA	NA	NA	NA
path84	23	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.03390385260439707	1	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	M1056	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_75770	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Voltage gated Potassium channels	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_75770
path735	10	REACTOME_METAL_ION_SLC_TRANSPORTERS	0.03421072147545691	1	REACTOME_METAL_ION_SLC_TRANSPORTERS	M18795	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20547	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Metal ion SLC transporters	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20547
path1204	20	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	0.03495388888352043	1	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	NA	NA	NA	NA	NA	NA	NA	NA	NA
path765	7	REACTOME_ZINC_TRANSPORTERS	0.03508181081745281	1	REACTOME_ZINC_TRANSPORTERS	M832	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20530	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Zinc transporters	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20530
path1102	7	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	0.035544695442829385	1	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1414	8	REACTOME_INTERLEUKIN_21_SIGNALING	0.03555847656917061	1	REACTOME_INTERLEUKIN_21_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path579	18	REACTOME_ATTENUATION_PHASE	0.035921458972775225	1	REACTOME_ATTENUATION_PHASE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path830	10	REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	0.03594522241413942	1	REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1130	17	REACTOME_GLUCONEOGENESIS	0.03631965280739273	1	REACTOME_GLUCONEOGENESIS	M13748	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1520	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Gluconeogenesis	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1520
