# GO,NS,enrichment,name,ratio_in_study,ratio_in_pop,p_uncorrected,depth,study_count,p_bonferroni,p_sidak,p_holm,p_fdr_bh,study_items
GO:0050851,BP,p,antigen receptor-mediated signaling pathway,4/500,98/4382,0.015622353305170162,9,4,1.0,1.0,1.0,0.7343862435572625,"868, 3265, 5293, 8915"
GO:0002478,BP,p,antigen processing and presentation of exogenous peptide antigen,4/500,98/4382,0.015622353305170162,4,4,1.0,1.0,1.0,0.7343862435572625,"161, 1211, 1639, 8655"
GO:0019882,BP,p,antigen processing and presentation,5/500,114/4382,0.015721996509803562,2,5,1.0,1.0,1.0,0.7343862435572625,"161, 1211, 1639, 3383, 8655"
GO:0019884,BP,p,antigen processing and presentation of exogenous antigen,4/500,100/4382,0.015816968176838243,3,4,1.0,1.0,1.0,0.7343862435572625,"161, 1211, 1639, 8655"
GO:0048002,BP,p,antigen processing and presentation of peptide antigen,4/500,101/4382,0.016121593429674452,3,4,1.0,1.0,1.0,0.7455597215453414,"161, 1211, 1639, 8655"
GO:0048193,BP,p,Golgi vesicle transport,8/500,148/4382,0.017230970474312542,5,8,1.0,1.0,1.0,0.7874891368926995,"374, 1604, 1639, 6811, 8655, 10525, 23256, 23760"
GO:0006892,BP,p,post-Golgi vesicle-mediated transport,1/500,54/4382,0.01749425191178713,6,1,1.0,1.0,1.0,0.7948212968754109,23256
GO:0048513,BP,p,animal organ development,32/500,409/4382,0.017527807902606884,3,32,1.0,1.0,1.0,0.7948212968754109,"301, 468, 999, 1293, 1525, 2010, 2547, 2778, 3265, 3726, 3911, 4763, 5050, 5728, 5997, 6405, 7020, 7520, 8867, 9915, 10234, 10252, 22926, 23129, 23654, 28996, 55201, 56913, 56950, 56987, 57680, 90338"
GO:0031100,BP,p,animal organ regeneration,0/500,37/4382,0.017926261413174983,4,0,1.0,1.0,1.0,0.8097389554617878,
GO:0010557,BP,p,positive regulation of macromolecule biosynthetic process,55/500,635/4382,0.018055866965669663,6,55,1.0,1.0,1.0,0.8119302427926665,"87, 468, 546, 999, 1028, 1875, 1958, 1968, 1984, 2547, 3265, 3726, 4097, 4204, 4609, 4801, 4802, 4863, 5611, 5977, 6352, 6363, 6772, 6827, 7020, 7126, 7392, 7520, 8322, 8861, 8915, 9915, 9988, 10488, 10856, 22926, 23129, 23286, 23633, 23636, 23654, 25805, 25842, 26586, 28996, 29110, 29946, 51547, 51574, 55729, 57680, 60491, 79718, 80142, 90993"
GO:0016567,BP,p,protein ubiquitination,17/500,251/4382,0.01811411216115439,9,17,1.0,1.0,1.0,0.8119302427926665,"868, 5195, 6992, 7126, 7347, 7737, 8915, 9025, 9246, 10055, 10758, 26190, 51514, 55159, 64422, 81790, 84759"
GO:0044260,BP,p,cellular macromolecule metabolic process,151/500,1532/4382,0.019121892222817957,4,151,1.0,1.0,1.0,0.8538181301330284,"161, 301, 468, 546, 634, 740, 868, 1211, 1284, 1487, 1845, 1846, 1847, 1848, 1984, 2271, 2280, 2547, 2548, 2677, 2778, 2873, 3055, 3303, 3703, 4204, 4247, 4552, 4609, 5195, 5261, 5293, 5431, 5432, 5438, 5439, 5580, 5611, 5728, 5796, 5810, 5884, 5901, 5905, 5976, 6150, 6184, 6185, 6279, 6280, 6352, 6742, 6749, 6827, 6832, 6992, 7126, 7347, 7443, 7465, 7520, 7737, 7991, 8446, 8861, 8898, 8915, 9025, 9139, 9246, 9319, 9519, 9636, 9656, 9929, 9986, 10010, 10055, 10195, 10312, 10434, 10519, 10573, 10610, 10730, 10758, 10856, 10884, 10919, 10933, 10988, 11073, 11221, 11226, 11282, 23173, 23555, 23636, 23683, 23774, 25842, 25896, 26151, 26190, 26229, 26284, 26589, 28996, 29088, 29093, 29110, 29761, 29880, 29929, 51069, 51073, 51230, 51294, 51347, 51514, 51547, 51574, 51642, 51728, 54148, 54948, 55052, 55159, 55168, 55201, 55209, 55568, 55624, 55718, 55729, 55733, 55741, 56647, 56913, 56950, 63875, 64422, 64976, 65005, 65123, 79053, 79590, 79718, 79796, 81790, 84759"
GO:0019693,BP,p,ribose phosphate metabolic process,6/500,123/4382,0.020170092038838697,5,6,1.0,1.0,1.0,0.8803829686165774,"47, 353, 523, 5901, 23417, 54677"
GO:0043412,BP,p,macromolecule modification,94/500,1005/4382,0.0203971979081145,4,94,1.0,1.0,1.0,0.8869736732133074,"301, 546, 868, 1105, 1487, 1845, 1846, 1847, 1848, 2280, 2677, 2778, 2873, 3055, 3703, 4204, 4247, 4552, 4609, 5195, 5261, 5293, 5580, 5611, 5728, 5796, 5905, 6184, 6185, 6279, 6280, 6352, 6992, 7126, 7347, 7443, 7465, 7737, 7991, 8446, 8861, 8898, 8915, 9025, 9246, 9636, 9929, 9986, 10010, 10055, 10195, 10434, 10610, 10758, 10856, 10919, 10933, 10988, 11221, 11226, 11282, 23173, 23636, 23683, 23774, 26151, 26190, 26229, 28996, 29110, 29761, 29880, 29929, 51230, 51347, 51514, 51547, 51574, 54517, 55159, 55209, 55568, 55624, 55729, 55733, 55741, 56913, 56950, 64422, 79053, 79718, 79796, 81790, 84759"
GO:0002684,BP,p,positive regulation of immune system process,26/500,340/4382,0.02090703886792384,4,26,1.0,1.0,1.0,0.9024097443214236,"101, 301, 360, 537, 868, 1604, 2124, 2547, 2778, 3055, 3075, 3265, 3383, 3385, 3430, 3554, 5293, 5580, 6352, 6363, 7520, 8915, 10488, 11221, 29108, 29110"
GO:0048732,BP,p,gland development,4/500,95/4382,0.021579862246058228,4,4,1.0,1.0,1.0,0.9145153258747729,"301, 999, 3265, 4763"
GO:0006612,BP,p,protein targeting to membrane,3/500,83/4382,0.021831973179334375,11,3,1.0,1.0,1.0,0.9218471573621844,"27342, 56288, 64422"
GO:0051173,BP,p,positive regulation of nitrogen compound metabolic process,98/500,1038/4382,0.0219705578566219,5,98,1.0,1.0,1.0,0.924349751845024,"87, 101, 374, 468, 493, 546, 868, 999, 1028, 1487, 1605, 1847, 1848, 1875, 1944, 1958, 1968, 1984, 2192, 2258, 2280, 2547, 2896, 3265, 3303, 3336, 3383, 3726, 4097, 4204, 4478, 4609, 4665, 4801, 4802, 4863, 5209, 5510, 5580, 5611, 5728, 5976, 5977, 6279, 6280, 6352, 6363, 6772, 6811, 6827, 6832, 7020, 7114, 7133, 7392, 7520, 8322, 8861, 8915, 9025, 9026, 9052, 9693, 9915, 9988, 10010, 10048, 10055, 10395, 10418, 10488, 10519, 10856, 22926, 22974, 23129, 23286, 23633, 23636, 23654, 25805, 25842, 26137, 26586, 28996, 29108, 29110, 29946, 51347, 51514, 51547, 51574, 55729, 57680, 60491, 79718, 80142, 90993"
GO:0072657,BP,p,protein localization to membrane,13/500,203/4382,0.02297289797717016,5,13,1.0,1.0,1.0,0.9426977219223276,"999, 2258, 3308, 3911, 6281, 9693, 23122, 23136, 23555, 27342, 51735, 56288, 64422"
GO:0065003,BP,p,protein-containing complex assembly,37/500,452/4382,0.023225276144276698,5,37,1.0,1.0,1.0,0.9497100638084232,"341, 374, 546, 1211, 1346, 1347, 1355, 1968, 2258, 2280, 3303, 3308, 4609, 5195, 6811, 6834, 6902, 7126, 7386, 7520, 7756, 8867, 9026, 9167, 10048, 10730, 10856, 11052, 22919, 23256, 25842, 26284, 29108, 55052, 56288, 79003, 374291"
GO:0031328,BP,p,positive regulation of cellular biosynthetic process,59/500,667/4382,0.02436568349611349,6,59,1.0,1.0,1.0,0.9928590051178556,"87, 301, 468, 546, 999, 1028, 1875, 1958, 1968, 1984, 2547, 3265, 3383, 3726, 4097, 4204, 4609, 4801, 4802, 4863, 5580, 5611, 5977, 6352, 6363, 6772, 6827, 7020, 7114, 7126, 7392, 7520, 8322, 8861, 8915, 9915, 9988, 10488, 10856, 22926, 23129, 23286, 23633, 23636, 23654, 25805, 25842, 26586, 28996, 29110, 29946, 51547, 51574, 55729, 57680, 60491, 79718, 80142, 90993"
GO:0009891,BP,p,positive regulation of biosynthetic process,60/500,676/4382,0.02515118896901061,5,60,1.0,1.0,1.0,1.0,"87, 301, 468, 546, 999, 1028, 1875, 1958, 1968, 1984, 2547, 3265, 3383, 3726, 4097, 4204, 4609, 4801, 4802, 4863, 5580, 5611, 5977, 6352, 6363, 6772, 6827, 7020, 7114, 7126, 7392, 7520, 8322, 8861, 8915, 9915, 9988, 10488, 10856, 22926, 23129, 23286, 23633, 23636, 23654, 25805, 25842, 26137, 26586, 28996, 29110, 29946, 51547, 51574, 55729, 57680, 60491, 79718, 80142, 90993"
GO:0061418,BP,p,regulation of transcription from RNA polymerase II promoter in response to hypoxia,1/500,51/4382,0.025688763910577003,12,1,1.0,1.0,1.0,1.0,1958
GO:0042981,BP,p,regulation of apoptotic process,47/500,547/4382,0.02581469204618173,6,47,1.0,1.0,1.0,1.0,"87, 101, 301, 468, 1048, 1848, 1958, 2124, 2619, 2810, 2896, 3055, 3265, 3303, 3383, 4204, 4609, 4763, 5293, 5580, 5611, 5728, 6279, 6280, 6352, 6363, 6772, 6832, 7020, 7133, 7417, 7531, 8915, 9026, 9693, 9915, 10395, 10488, 10519, 10525, 10730, 22926, 23636, 28996, 29108, 57680, 90993"
GO:0006913,BP,p,nucleocytoplasmic transport,6/500,117/4382,0.026627438250715483,6,6,1.0,1.0,1.0,1.0,"868, 1984, 5901, 5976, 23633, 23636"
GO:0051169,BP,p,nuclear transport,6/500,119/4382,0.026994338331017977,5,6,1.0,1.0,1.0,1.0,"868, 1984, 5901, 5976, 23633, 23636"
GO:0006753,BP,p,nucleoside phosphate metabolic process,9/500,153/4382,0.027109283375617244,6,9,1.0,1.0,1.0,1.0,"47, 353, 523, 1633, 3418, 5901, 9519, 23417, 54677"
GO:0033143,BP,p,regulation of intracellular steroid hormone receptor signaling pathway,0/500,33/4382,0.02757999171339444,6,0,1.0,1.0,1.0,1.0,
GO:0048010,BP,p,vascular endothelial growth factor receptor signaling pathway,0/500,34/4382,0.02765788748271757,8,0,1.0,1.0,1.0,1.0,
GO:0007032,BP,p,endosome organization,0/500,34/4382,0.02765788748271757,6,0,1.0,1.0,1.0,1.0,
GO:0009755,BP,p,hormone-mediated signaling pathway,0/500,35/4382,0.028318995135702976,5,0,1.0,1.0,1.0,1.0,
GO:0072593,BP,p,reactive oxygen species metabolic process,0/500,35/4382,0.028318995135702976,3,0,1.0,1.0,1.0,1.0,
GO:0090175,BP,p,regulation of establishment of planar polarity,2/500,65/4382,0.029207054557464324,6,2,1.0,1.0,1.0,1.0,"161, 8322"
GO:0098876,BP,p,vesicle-mediated transport to the plasma membrane,0/500,36/4382,0.029565832208365787,5,0,1.0,1.0,1.0,1.0,
GO:0050657,BP,p,nucleic acid transport,4/500,91/4382,0.029644649798165727,8,4,1.0,1.0,1.0,1.0,"1984, 5901, 5976, 23636"
GO:0050658,BP,p,RNA transport,4/500,91/4382,0.029644649798165727,9,4,1.0,1.0,1.0,1.0,"1984, 5901, 5976, 23636"
GO:0051254,BP,p,positive regulation of RNA metabolic process,51/500,582/4382,0.030010204762201374,7,51,1.0,1.0,1.0,1.0,"87, 468, 546, 999, 1028, 1875, 1958, 2547, 3265, 3303, 3726, 4097, 4204, 4609, 4801, 4802, 4863, 5976, 5977, 6772, 6827, 6832, 7020, 7133, 7392, 8322, 8861, 8915, 9915, 9988, 10488, 10856, 22926, 23129, 23286, 23633, 23636, 25805, 25842, 26586, 28996, 29110, 29946, 51547, 51574, 55729, 57680, 60491, 79718, 80142, 90993"
GO:0007389,BP,p,pattern specification process,3/500,78/4382,0.030126582752499232,2,3,1.0,1.0,1.0,1.0,"8861, 28996, 29880"
GO:0051236,BP,p,establishment of RNA localization,4/500,93/4382,0.03023050194224536,3,4,1.0,1.0,1.0,1.0,"1984, 5901, 5976, 23636"
GO:0048545,BP,p,response to steroid hormone,3/500,79/4382,0.030378372970728238,5,3,1.0,1.0,1.0,1.0,"301, 476, 3383"
GO:0045893,BP,p,"positive regulation of transcription, DNA-templated",47/500,543/4382,0.030465914888148583,10,47,1.0,1.0,1.0,1.0,"87, 468, 546, 999, 1028, 1875, 1958, 2547, 3265, 3726, 4097, 4204, 4609, 4801, 4802, 4863, 5977, 6772, 6827, 7020, 7392, 8322, 8861, 8915, 9915, 9988, 10488, 10856, 22926, 23129, 23286, 23633, 23636, 25805, 25842, 26586, 28996, 29110, 29946, 51547, 51574, 55729, 57680, 60491, 79718, 80142, 90993"
GO:1902680,BP,p,positive regulation of RNA biosynthetic process,47/500,543/4382,0.030465914888148583,8,47,1.0,1.0,1.0,1.0,"87, 468, 546, 999, 1028, 1875, 1958, 2547, 3265, 3726, 4097, 4204, 4609, 4801, 4802, 4863, 5977, 6772, 6827, 7020, 7392, 8322, 8861, 8915, 9915, 9988, 10488, 10856, 22926, 23129, 23286, 23633, 23636, 25805, 25842, 26586, 28996, 29110, 29946, 51547, 51574, 55729, 57680, 60491, 79718, 80142, 90993"
GO:1903508,BP,p,positive regulation of nucleic acid-templated transcription,47/500,543/4382,0.030465914888148583,9,47,1.0,1.0,1.0,1.0,"87, 468, 546, 999, 1028, 1875, 1958, 2547, 3265, 3726, 4097, 4204, 4609, 4801, 4802, 4863, 5977, 6772, 6827, 7020, 7392, 8322, 8861, 8915, 9915, 9988, 10488, 10856, 22926, 23129, 23286, 23633, 23636, 25805, 25842, 26586, 28996, 29110, 29946, 51547, 51574, 55729, 57680, 60491, 79718, 80142, 90993"
GO:0044419,BP,p,biological process involved in interspecies interaction between organisms,57/500,640/4382,0.03124347894803528,1,57,1.0,1.0,1.0,1.0,"161, 301, 819, 999, 1105, 1487, 1525, 1604, 1605, 2192, 2547, 3055, 3075, 3265, 3303, 3383, 3550, 4204, 4478, 5293, 5580, 5611, 5901, 5976, 6279, 6280, 6352, 6363, 6749, 6772, 6992, 7392, 7520, 7531, 8655, 8915, 9025, 9636, 10010, 10488, 10598, 10992, 11007, 23406, 23633, 23636, 23650, 28996, 29108, 29110, 51728, 55234, 55718, 55729, 57823, 64746, 90993"
GO:0045935,BP,p,positive regulation of nucleobase-containing compound metabolic process,57/500,641/4382,0.03125975487863136,6,57,1.0,1.0,1.0,1.0,"87, 468, 546, 999, 1028, 1875, 1958, 2547, 3265, 3303, 3726, 4097, 4204, 4609, 4801, 4802, 4863, 5209, 5580, 5976, 5977, 6772, 6827, 6832, 7020, 7114, 7133, 7392, 7520, 8322, 8861, 8915, 9025, 9915, 9988, 10488, 10856, 22926, 23129, 23286, 23633, 23636, 25805, 25842, 26137, 26586, 28996, 29110, 29946, 51547, 51574, 55729, 57680, 60491, 79718, 80142, 90993"
GO:0006644,BP,p,phospholipid metabolic process,7/500,126/4382,0.03270993580331631,5,7,1.0,1.0,1.0,1.0,"4204, 5293, 5728, 8867, 8898, 23396, 79947"
GO:0046486,BP,p,glycerolipid metabolic process,7/500,129/4382,0.033473366571443404,5,7,1.0,1.0,1.0,1.0,"341, 4204, 5293, 5728, 8867, 8898, 23396"
GO:0009117,BP,p,nucleotide metabolic process,9/500,150/4382,0.03547428890401056,7,9,1.0,1.0,1.0,1.0,"47, 353, 523, 1633, 3418, 5901, 9519, 23417, 54677"
GO:0009259,BP,p,ribonucleotide metabolic process,6/500,116/4382,0.03649764693541895,8,6,1.0,1.0,1.0,1.0,"47, 353, 523, 5901, 23417, 54677"
GO:0019932,BP,p,second-messenger-mediated signaling,1/500,48/4382,0.03783963315482476,6,1,1.0,1.0,1.0,1.0,9693
GO:0003002,BP,p,regionalization,1/500,50/4382,0.03966160301152906,3,1,1.0,1.0,1.0,1.0,28996
GO:1901800,BP,p,positive regulation of proteasomal protein catabolic process,1/500,50/4382,0.03966160301152906,10,1,1.0,1.0,1.0,1.0,3303
GO:0050852,BP,p,T cell receptor signaling pathway,4/500,87/4382,0.04055433489356984,10,4,1.0,1.0,1.0,1.0,"868, 3265, 5293, 8915"
GO:0016072,BP,p,rRNA metabolic process,4/500,88/4382,0.040719414185249145,8,4,1.0,1.0,1.0,1.0,"10200, 23560, 54663, 55035"
GO:0055086,BP,p,nucleobase-containing small molecule metabolic process,12/500,181/4382,0.04146854703482561,5,12,1.0,1.0,1.0,1.0,"47, 353, 523, 1633, 3418, 5901, 8505, 9519, 23169, 23417, 54677, 55577"
GO:0070498,BP,p,interleukin-1-mediated signaling pathway,2/500,61/4382,0.04147867360107608,7,2,1.0,1.0,1.0,1.0,"1958, 3554"
GO:0065004,BP,p,protein-DNA complex assembly,2/500,61/4382,0.04147867360107608,7,2,1.0,1.0,1.0,1.0,"546, 25842"
GO:0060071,BP,p,"Wnt signaling pathway, planar cell polarity pathway",2/500,62/4382,0.041860051576386,9,2,1.0,1.0,1.0,1.0,"161, 8322"
GO:0009612,BP,p,response to mechanical stimulus,3/500,75/4382,0.04213466153722014,3,3,1.0,1.0,1.0,1.0,"476, 1605, 8915"
GO:2000027,BP,p,regulation of animal organ morphogenesis,3/500,76/4382,0.042734239631422234,5,3,1.0,1.0,1.0,1.0,"161, 8322, 10252"
GO:2001021,BP,p,negative regulation of response to DNA damage stimulus,0/500,31/4382,0.04293953327311914,7,0,1.0,1.0,1.0,1.0,
GO:0009132,BP,p,nucleoside diphosphate metabolic process,0/500,31/4382,0.04293953327311914,7,0,1.0,1.0,1.0,1.0,
GO:0000018,BP,p,regulation of DNA recombination,0/500,31/4382,0.04293953327311914,7,0,1.0,1.0,1.0,1.0,
GO:0072521,BP,p,purine-containing compound metabolic process,7/500,123/4382,0.04319466054083655,4,7,1.0,1.0,1.0,1.0,"47, 353, 523, 1633, 5901, 23417, 54677"
GO:0008406,BP,p,gonad development,0/500,32/4382,0.04435700737793595,4,0,1.0,1.0,1.0,1.0,
GO:0031124,BP,p,mRNA 3'-end processing,0/500,32/4382,0.04435700737793595,9,0,1.0,1.0,1.0,1.0,
GO:1901362,BP,p,organic cyclic compound biosynthetic process,36/500,426/4382,0.0447328255677307,4,36,1.0,1.0,1.0,1.0,"47, 240, 353, 468, 523, 1284, 1355, 1595, 1633, 3418, 4204, 5431, 5432, 5438, 5439, 5728, 6749, 6827, 7596, 8566, 8861, 9139, 9246, 9319, 9519, 9636, 23169, 23417, 25896, 51514, 51547, 51728, 55577, 55718, 64746, 65123"
GO:0006950,BP,p,response to stress,104/500,1072/4382,0.04649771425389118,2,104,1.0,1.0,1.0,1.0,"101, 301, 360, 468, 493, 546, 819, 871, 1604, 1605, 1639, 1848, 1958, 2030, 2271, 2547, 2810, 2873, 3055, 3075, 3265, 3303, 3308, 3336, 3383, 3554, 4046, 4204, 4609, 4763, 5293, 5431, 5432, 5438, 5439, 5580, 5611, 5728, 5796, 5810, 5884, 5905, 5936, 5976, 6279, 6280, 6352, 6363, 6558, 6749, 6772, 6992, 7133, 7520, 7531, 7737, 8505, 8915, 9025, 9246, 9319, 9536, 9636, 9656, 9915, 10010, 10312, 10488, 10519, 10525, 10634, 10758, 10856, 10919, 10933, 10951, 11073, 11133, 22926, 23256, 23406, 23417, 23650, 23774, 25842, 25896, 28996, 29103, 29108, 29110, 51347, 51514, 51547, 51728, 55159, 55718, 55741, 56647, 56925, 57823, 65123, 79726, 80254, 90993"
GO:0009150,BP,p,purine ribonucleotide metabolic process,6/500,110/4382,0.047401410089214516,9,6,1.0,1.0,1.0,1.0,"47, 353, 523, 5901, 23417, 54677"
GO:0006650,BP,p,glycerophospholipid metabolic process,6/500,112/4382,0.048349890835065,6,6,1.0,1.0,1.0,1.0,"4204, 5293, 5728, 8867, 8898, 23396"
GO:0005762,CC,e,mitochondrial large ribosomal subunit,18/500,25/4382,1.8116011892318768e-12,6,18,2.768126617146308e-09,2.6983771582206937e-09,2.768126617146308e-09,1.384063308573154e-09,"740, 6150, 10573, 10884, 26589, 29088, 29093, 51069, 51073, 51642, 54148, 54948, 55052, 55168, 63875, 64976, 65005, 79590"
GO:0000315,CC,e,organellar large ribosomal subunit,18/500,25/4382,1.8116011892318768e-12,5,18,2.768126617146308e-09,2.6983771582206937e-09,2.768126617146308e-09,1.384063308573154e-09,"740, 6150, 10573, 10884, 26589, 29088, 29093, 51069, 51073, 51642, 54148, 54948, 55052, 55168, 63875, 64976, 65005, 79590"
GO:0045277,CC,e,respiratory chain complex IV,7/500,8/4382,1.7492558994159653e-06,4,7,0.0026728630143075948,0.0026055139458526144,0.002669364502508763,0.0008909543381025319,"1337, 1340, 1349, 1350, 4697, 7386, 9377"
GO:0015934,CC,e,large ribosomal subunit,18/500,58/4382,4.4842444234881535e-05,4,18,0.06851925479089899,0.06679275105438334,0.06833988501395946,0.013703850958179798,"740, 6150, 10573, 10884, 26589, 29088, 29093, 51069, 51073, 51642, 54148, 54948, 55052, 55168, 63875, 64976, 65005, 79590"
GO:0002116,CC,e,semaphorin receptor complex,5/500,6/4382,0.00010325964902578716,3,5,0.1577807437114028,0.15380508687743302,0.15705792616822228,0.016775471672526288,"5361, 5364, 10154, 23129, 23654"
GO:0005751,CC,e,mitochondrial respiratory chain complex IV,5/500,6/4382,0.00010325964902578716,5,5,0.1577807437114028,0.15380508687743302,0.15705792616822228,0.016775471672526288,"1337, 1350, 4697, 7386, 9377"
GO:0005743,CC,e,mitochondrial inner membrane,35/500,160/4382,0.00010978711827569559,5,35,0.16775471672526288,0.16352774218900806,0.16676663266078162,0.016775471672526288,"740, 1337, 1340, 1345, 1349, 1350, 1355, 4697, 5250, 6150, 6391, 6392, 7386, 9016, 9167, 9377, 10573, 10730, 10884, 26284, 26589, 27235, 29088, 29093, 51069, 51073, 51642, 54148, 54948, 55052, 55168, 63875, 64976, 65005, 79590"
GO:0070069,CC,e,cytochrome complex,8/500,16/4382,0.00015204231583239183,2,8,0.2323206585918947,0.22646679333383365,0.2308002354335708,0.02112005987199043,"1337, 1340, 1349, 1350, 1355, 4697, 7386, 9377"
GO:0098798,CC,e,mitochondrial protein-containing complex,28/500,124/4382,0.0002800145546632771,2,28,0.4278622395254874,0.4170812443510796,0.4245020648695281,0.03291247996349903,"740, 1337, 1350, 4697, 6150, 6391, 6392, 6832, 7386, 9377, 10573, 10884, 26589, 29088, 29093, 29103, 51069, 51073, 51642, 54148, 54948, 55052, 55168, 63875, 64976, 65005, 79590, 374291"
GO:0019866,CC,e,organelle inner membrane,36/500,175/4382,0.00035692049034383313,4,36,0.545374509245377,0.5316325161240859,0.5403776223805633,0.03635830061635847,"740, 1337, 1340, 1345, 1349, 1350, 1355, 2010, 4697, 5250, 6150, 6391, 6392, 7386, 9016, 9167, 9377, 10573, 10730, 10884, 26284, 26589, 27235, 29088, 29093, 51069, 51073, 51642, 54148, 54948, 55052, 55168, 63875, 64976, 65005, 79590"
GO:0005746,CC,e,mitochondrial respirasome,6/500,11/4382,0.0005981612675868362,3,6,0.913990416872686,0.8909602792174268,0.9044198365912964,0.05376414216898152,"1346, 1347, 1349, 1355, 6834, 9167"
GO:0005761,CC,e,mitochondrial ribosome,7/500,15/4382,0.0006837061973904745,7,7,1.0,1.0,1.0,0.05498437208487605,"740, 10573, 51642, 54148, 55052, 64976, 65005"
GO:0000313,CC,e,organellar ribosome,7/500,15/4382,0.0006837061973904745,6,7,1.0,1.0,1.0,0.05498437208487605,"740, 10573, 51642, 54148, 55052, 64976, 65005"
GO:0008250,CC,e,oligosaccharyltransferase complex,4/500,5/4382,0.0007625526626318112,4,4,1.0,1.0,1.0,0.055484784214352746,"3703, 6184, 6185, 7991"
GO:0005819,CC,e,spindle,19/500,84/4382,0.0027486080772930266,5,19,1.0,1.0,1.0,0.16153358238860555,"1211, 1639, 2010, 2669, 5905, 7443, 7756, 8655, 9857, 10951, 22919, 22974, 23122, 23636, 29901, 51203, 55201, 79029, 79718"
GO:0070469,CC,e,respirasome,6/500,14/4382,0.002877017020006593,2,6,1.0,1.0,1.0,0.1628178520951879,"1346, 1347, 1349, 1355, 6834, 9167"
GO:0033180,CC,e,"proton-transporting V-type ATPase, V1 domain",3/500,5/4382,0.012375130210193376,4,3,1.0,1.0,1.0,0.5252555266993187,"523, 537, 9296"
GO:0043564,CC,e,Ku70:Ku80 complex,2/500,2/4382,0.01299645548363982,3,2,1.0,1.0,1.0,0.5367184859189633,"2547, 7520"
GO:0042383,CC,e,sarcolemma,8/500,30/4382,0.01632595585804446,4,8,1.0,1.0,1.0,0.6396425782331268,"301, 476, 1291, 1292, 1293, 1605, 10519, 79026"
GO:0031225,CC,e,anchored component of membrane,7/500,25/4382,0.018526699058886632,3,7,1.0,1.0,1.0,0.6904584429750921,"1048, 1604, 1944, 1945, 2619, 4061, 8434"
GO:0016324,CC,e,apical plasma membrane,18/500,92/4382,0.019198635320751656,4,18,1.0,1.0,1.0,0.6984646373835364,"301, 476, 523, 634, 1048, 2030, 2778, 3775, 4478, 5205, 5728, 6558, 9026, 9693, 10312, 10519, 51735, 56288"
GO:0005665,CC,e,"RNA polymerase II, core complex",4/500,10/4382,0.020038361858097414,8,4,1.0,1.0,1.0,0.7120608585854151,"5431, 5432, 5438, 5439"
GO:0033178,CC,e,"proton-transporting two-sector ATPase complex, catalytic domain",3/500,6/4382,0.022669121730462257,3,3,1.0,1.0,1.0,0.7872367728215075,"523, 537, 9296"
GO:0030880,CC,e,RNA polymerase complex,6/500,21/4382,0.025983332992516,5,6,1.0,1.0,1.0,0.8102557716849886,"5431, 5432, 5438, 5439, 51728, 55718"
GO:0055029,CC,e,nuclear DNA-directed RNA polymerase complex,6/500,21/4382,0.025983332992516,7,6,1.0,1.0,1.0,0.8102557716849886,"5431, 5432, 5438, 5439, 51728, 55718"
GO:0000428,CC,e,DNA-directed RNA polymerase complex,6/500,21/4382,0.025983332992516,6,6,1.0,1.0,1.0,0.8102557716849886,"5431, 5432, 5438, 5439, 51728, 55718"
GO:0031966,CC,e,mitochondrial membrane,38/500,237/4382,0.026882534420517704,4,38,1.0,1.0,1.0,0.821530251891021,"301, 740, 1337, 1340, 1345, 1349, 1350, 1355, 4697, 5250, 6150, 6391, 6392, 7386, 7417, 9016, 9167, 9377, 10573, 10730, 10884, 26284, 26589, 27235, 29088, 29093, 51069, 51073, 51642, 54148, 54948, 55052, 55168, 63875, 64976, 65005, 79590, 90627"
GO:0044391,CC,e,ribosomal subunit,19/500,103/4382,0.028133743908098488,3,19,1.0,1.0,1.0,0.8321427801414258,"740, 6150, 9636, 10573, 10884, 26589, 29088, 29093, 51069, 51073, 51642, 54148, 54948, 55052, 55168, 63875, 64976, 65005, 79590"
GO:0005814,CC,e,centriole,7/500,28/4382,0.03381537277901832,5,7,1.0,1.0,1.0,0.917666072462572,"1639, 3303, 5116, 5901, 9857, 56647, 80254"
GO:0098803,CC,e,respiratory chain complex,10/500,46/4382,0.03513607709534159,3,10,1.0,1.0,1.0,0.917666072462572,"1337, 1340, 1349, 1350, 4697, 6391, 6392, 7386, 9377, 374291"
GO:0005589,CC,e,collagen type VI trimer,2/500,3/4382,0.03603400808099105,3,2,1.0,1.0,1.0,0.917666072462572,"1291, 1293"
GO:0043256,CC,e,laminin complex,2/500,3/4382,0.03603400808099105,2,2,1.0,1.0,1.0,0.917666072462572,"3911, 3918"
GO:0016602,CC,e,CCAAT-binding factor complex,2/500,3/4382,0.03603400808099105,4,2,1.0,1.0,1.0,0.917666072462572,"4801, 4802"
GO:0072686,CC,e,mitotic spindle,9/500,39/4382,0.03687715329671845,6,9,1.0,1.0,1.0,0.9237424629079636,"1639, 2669, 5905, 8655, 22974, 23122, 23636, 51203, 79718"
GO:0016469,CC,e,proton-transporting two-sector ATPase complex,4/500,12/4382,0.03927311268187387,3,4,1.0,1.0,1.0,0.9525288282206869,"523, 537, 9296, 10312"
GO:0071005,CC,e,U2-type precatalytic spliceosome,8/500,33/4382,0.046628577379857775,5,8,1.0,1.0,1.0,1.0,"3550, 6627, 6629, 7737, 10992, 23450, 23524, 55234"
